title,region,country,score,num_reviews
Château de Nalys Saintes Pierres de Nalys Châteauneuf-du-Pape Rouge,Châteauneuf-du-Pape,France,4.1,421
Susana Balbo Gran Reserva Red Blend,Mendoza,Argentina,3.5,4819
Domaine Isabelle & Philippe Germain Volnay Rouge,Volnay,France,3.8,28
Domaine Isabelle & Philippe Germain Pommard 'Les Vignots',Pommard,France,4.0,55
Alcance Bravura Proprietary Red,Maule Valley,Chile,4.2,62
Minimus Johan Vineyards Pinot Noir,Willamette Valley,United States,4.0,65
Château Peyrabon Château La Fleur Peyrabon Pauillac,Pauillac,France,3.9,2952
Vercelli(IT) Barolo Docg,Barolo,Italy,4.3,18
Bodegas Urbina Gran Reserva,Rioja,Spain,4.1,1358
Tedeschi Maternigo Valpolicella Superiore,Valpolicella,Italy,4.0,1081
Ridolfi Brunello di Montalcino,Brunello di Montalcino,Italy,4.1,2365
Bibbiano Vigna del Capannino Gran Selezione Chianti Classico,Chianti Classico,Italy,4.1,113
Domaine de Saint Siffrein Châteauneuf-du-Pape Rouge,Châteauneuf-du-Pape,France,4.0,1294
Durigutti Family Winemakers Durigutti Proyecto Las Compuertas Malbec 1914,Mendoza,Argentina,4.0,996
Rocca di Frassinello Maremma Toscana,Maremma Toscana,Italy,4.2,2860
Buon Tempo Brunello di Montalcino,Brunello di Montalcino,Italy,4.2,2090
Hedges Family Estate Red Mountain Cabernet Sauvignon,Red Mountain,United States,4.2,1342
Molino di Sant'Antimo Brunello di Montalcino,Brunello di Montalcino,Italy,4.1,1573
Burn Cottage Moonlight Race Pinot Noir,Central Otago,New Zealand,4.0,1468
Boasso Barolo Margheria Riserva,Barolo,Italy,0.0,0
Poggio Al Sole Casasilia Chianti Classico Gran Selezione,Chianti Classico,Italy,4.0,709
Tenuta Corte Pavone Brunello di Montalcino,Brunello di Montalcino,Italy,4.2,3473
Château La Nerthe Châteauneuf-du-Pape,Châteauneuf-du-Pape,France,4.1,15208
Bodegas Valdemar La Gargantilla Garnacha,Rioja,Spain,4.0,163
Bosquet des Papes Châteauneuf-du-Pape (Cuvée Tradition),Châteauneuf-du-Pape,France,4.1,4894
Château Lilian Ladouys Saint-Estèphe,Saint-Estèphe,France,3.8,10947
Elyse Dry Creek Valley Zinfandel,Dry Creek Valley,United States,4.0,174
Mazzei Chianti Classico Riserva Ser Lapo,Chianti Classico,Italy,3.8,12802
Château Toulifaut Pomerol,Pomerol,France,3.8,276
Julien Courtois Ancestral,Vin de France,France,3.9,248
Julien Courtois Ancestral,Vin de France,France,3.9,248
Julien Courtois 100%,Vin de France,France,4.0,161
Arrepiado Velho Amma Red,Alentejo,Portugal,4.7,141
Fonterenza Rosso di Montalcino,Rosso di Montalcino,Italy,3.7,981
Bibbiano Chianti Classico,Chianti Classico,Italy,3.6,2382
Jones of Washington Syrah,Wahluke Slope,United States,3.7,134
Il Grappolo Sassocheto Brunello di Montalcino,Brunello di Montalcino,Italy,4.0,86
La Spinona Barolo Bergera,Barolo,Italy,3.8,119
Brokenwood Wade Block 2 Vineyard Shiraz,McLaren Vale,Australia,4.1,645
The Pride South Australia Shiraz,,,4.0,10
Forest Hill Regional Series Shiraz,Western Australia,Australia,3.1,28
Principe Corsini Don Tommaso Gran Selezione Chianti Classico,Chianti Classico,Italy,4.0,383
Capannelle Solare Toscana,Toscana,Italy,4.2,3370
Chateau Francesa Bordeaux,Bordeaux,France,0.0,0
Roger Champault Clos de la Cure Menetou-Salon Blanc,Menetou-Salon,France,3.8,174
Seghesio Old Vine Zinfandel,Sonoma County,United States,4.1,9366
Tenuta Corte Pavone Brunello di Montalcino,Brunello di Montalcino,Italy,4.2,3473
Abbona Pressenda Barolo Riserva,Barolo,Italy,4.3,11
Cristom Mt. Jefferson Cuvée Pinot Noir,Willamette Valley,United States,4.0,7790
Altesino Brunello di Montalcino,Brunello di Montalcino,Italy,4.2,15928
St. Supéry Cabernet Sauvignon Atkinson House,California,United States,0.0,0
Red Heart South Australia Cabernet Sauvignon Petit Verdot,South Australia,Australia,0.0,0
Club des Sommeliers South Eastern Australia Cabernet Sauvignon,South Eastern Australia,Australia,3.4,33
The Exquisite Collection South Australia Shiraz,South Australia,Australia,3.7,189
Dog Leg South Australia Grenache Shiraz,South Australia,Australia,0.0,0
Pascal Laboureau Chorey-lès-Beaune,Chorey-lès-Beaune,France,3.5,49
Taybeh Nadim Grand Reserve Cabernet Sauvignon,Bethlehem,"Palestinian Territory, Occupied",3.8,89
A.F. Gros Moulin-à-Vent en Mortperay,Moulin-à-Vent,France,3.8,113
A.F. Gros Bourgogne Hautes-Côtes de Nuits,Bourgogne Hautes-Côtes de Nuits,France,3.8,1353
Portugal Medium Sweet Red Wine,,,0.0,0
Château Fleur Balestre Saint-Émilion Grand Cru,Saint-Émilion Grand Cru,France,4.1,103
Uva Mira Mountain Vineyards The Mira Shiraz,Stellenbosch,South Africa,3.9,374
ColleMassari Poggio Lombrone Sangiovese Riserva Montecucco,Montecucco,Italy,4.0,961
Nicolas Mariotti Bindi Porcellese Vieilles Vignes,Patrimonio,France,3.8,219
Niepoort Douro Redoma Tinto,Douro,Portugal,4.1,6491
Cecchi La Mora Morellino di Scansano,Morellino di Scansano,Italy,3.4,13294
Domaine Chevrot Chardonnay Bourgogne Hautes-Côtes de Beaune,Bourgogne Hautes-Côtes de Beaune,France,3.8,185
Canvasback Cabernet Sauvignon,Red Mountain,United States,4.1,5962
Querceto di Castellina Sei Gran Selezione Chianti Classico,Chianti Classico,Italy,4.3,448
Castello di Meleto Chianti Classico Gran Selezione,Chianti Classico,Italy,4.2,542
Cannonball Cabernet Sauvignon,California,United States,3.8,12604
Banfi Brunello di Montalcino,Brunello di Montalcino,Italy,4.2,56953
Castello di Ama Chianti Classico Vigneto Gran Selezione San Lorenzo,Chianti Classico,Italy,4.1,7840
Ferraton Père & Fils Châteauneuf-du-Pape Le Parvis,Châteauneuf-du-Pape,France,4.0,813
Brotte Châteauneuf-du-Pape Domaine Barville Rouge,Châteauneuf-du-Pape,France,4.1,3135
Domaine Potinet-Ampeau Meursault,Meursault,France,4.0,381
Tenuta di Sesta Brunello di Montalcino,Brunello di Montalcino,Italy,4.1,4999
Domaine de la Pinte Trousseau Arbois,Arbois,France,3.9,240
Maçanita Letra A Touriga Nacional,Douro,Portugal,4.5,50
PAITIN Barbera d'Alba Superiore Campolive,Barbera d'Alba,Italy,4.0,602
Château Haut Blanville Grande Cuvée Rouge,Languedoc,France,4.0,532
missed,missed,missed,0.0,0
Icardi Parej Barolo,Barolo,Italy,4.1,1004
Franco Roero Sichei Barbera d'Asti Superiore,Barbera d'Asti,Italy,4.2,719
Belle France Bordeaux,Bordeaux,France,3.6,697
Duemani CiFRA Cabernet Franc,Costa Toscana,Italy,3.8,1696
Château Jas de Bressy Châteauneuf-du-Pape,Châteauneuf-du-Pape,France,4.1,924
Domaine Chanzy Bourgogne Pinot Noir,Bourgogne,France,3.7,976
Tornatore Trimarchisa Etna Rosso,Etna,Italy,4.1,357
Gigondas La Cave Les Hauts de Montmirail Gigondas,Côtes-du-Rhône,France,4.3,14
Lungarotti Rubesco Vigna Monticchio Torgiano Rosso Riserva,Torgiano Rosso Riserva,Italy,4.1,4673
Conceito South Africa Syrah,Swartland,South Africa,3.6,25
Vaudoisey Creusefond Pommard,Pommard,France,3.9,256
Domaine Les Pallières Gigondas Terrasse du Diable,Gigondas,France,3.9,2276
Ampeleia Costa Toscana,Costa Toscana,Italy,4.0,2059
Domaine Pavelot Savigny-les-Beaune 1er Cru 'La Dominode',Savigny-lès-Beaune 1er Cru 'La Dominode',France,4.0,770
Tenuta Col D'Orcia Riserva Brunello di Montalcino,Toscana,Italy,4.4,38
Gallo Signature Series Zinfandel,Dry Creek Valley,United States,4.1,289
Bodegas Faustino Reserva Especial Icon Edition,Rioja,Spain,4.1,957
Domaine de Saint Paul Châteauneuf-du-Pape Rouge,Châteauneuf-du-Pape,France,4.1,524
Nicolas Pere & Fils Entre Restanques et Garrigues Cairanne,Cairanne,France,3.9,270
Finca La Emperatriz Gran Vino,Rioja Alta,Spain,4.2,83
Michel Juillot Mercurey Premier Cru Les Combins,Mercurey Premier Cru,France,4.0,200
Nicolas Dabudyk - Château Lariveau La Croix Canon-Fronsac,Canon-Fronsac,France,3.7,57
Stina Vinogorje brač Plavac Mali Majstor Barrique,Dalmatian Coast,Croatia,4.1,65
Bosca Stories of Italy Sangiovese - Merlot Dry Red,Rubicone,Italy,3.5,951
Romana Vini Quinta da Escusa Reserva Red,Tejo,Portugal,4.0,109
Tenuta del Buonamico Il Fortino Syrah,Toscana,Italy,4.0,712
Cantina del Pino Barbaresco,Barbaresco,Italy,4.0,1354
Domaine Chantal Lescure Côte de Beaune Le Clos des Topes Bizot Rouge,Côte de Beaune,France,3.9,533
missed,missed,missed,0.0,0
John Duval Plexus Red,Barossa Valley,Australia,4.0,2980
Yalumba Paradox Shiraz,Barossa Valley,Australia,4.0,678
Bodegas Faustino I Gran Reserva,Rioja,Spain,4.0,60681
Buscado Vivo o Muerto La Verdad Gualtallary,Gualtallary,Argentina,4.2,488
LZC Estate Grown Zinfandel,Lodi,United States,3.6,4891
Viña Vik Winery Milla Cala,Cachapoal Valley,Chile,4.3,6188
Clonakilla O'Riada Shiraz,Canberra District,Australia,4.0,1255
Domaine François Raquillet Mercurey 1er Cru 'Les Vasées',Mercurey 1er Cru 'Les Vasees',France,4.1,319
Château Barde-Haut Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru,France,3.9,5075
Conti Costanti Rosso di Montalcino,Rosso di Montalcino,Italy,3.9,1367
Muga Selección Especial (Reserva),Rioja,Spain,4.2,28266
Château de Pez Saint-Estèphe,Saint-Estèphe,France,4.0,10750
Tenuta Friggiali Brunello di Montalcino,Toscana,Italy,3.9,4766
Craggy Range Pinot Noir Te Muna Road Vineyard,Marlborough,New Zealand,4.0,5196
Viña Pomal Gran Reserva,Rioja,Spain,3.9,3041
Lomond Cat's Tail Vineyard Syrah,Cape Agulhas,South Africa,3.9,146
Antinori Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva,Chianti Classico,Italy,4.1,32724
The Prisoner Red Blend,Napa Valley,United States,4.4,88579
Taub Family Vineyards Heritance Cabernet Sauvignon,Napa Valley,United States,4.0,1469
Adelsheim Pinot Noir,Willamette Valley,United States,3.9,7033
Val di Suga Brunello di Montalcino,Brunello di Montalcino,Italy,4.0,14386
Château Mont-Redon Châteauneuf-du-Pape,Châteauneuf-du-Pape,France,4.2,17992
Mira Winery Stag's Leap District Cabernet Sauvignon,Stags Leap District,United States,4.4,219
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
Tedeschi Amarone della Valpolicella,Amarone della Valpolicella,Italy,4.2,8723
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
Ochota Barrels A Forest Pinot Noir,Adelaide Hills,Australia,4.0,472
Giordano Piedmont Barbera d'Asti Superiore,Barbera d'Asti,Italy,3.7,41
Garesio Nizza,Piemonte,Italy,3.8,27
François Arnaud Grande Réserve Châteauneuf du Pape,Châteauneuf-du-Pape,France,0.0,0
Domaine Chevalier Côte de Nuits Villages,Côte de Nuits Villages,France,3.9,198
G.H. Mumm (Cordon Rouge) Brut Champagne,Champagne,France,3.9,23757
Château du Glana Saint-Julien,Saint-Julien,France,3.9,5609
Hagafen Pinot Noir,Coombsville,United States,3.6,129
Casal Cordeiro Reserva Tinto,Trás-os-Montes,Portugal,3.8,14
Podere Morazzano Eriva,Toscana,Italy,3.9,56
Paul Jaboulet Aîné Crozes-Hermitage Domaine de Thalabert,Crozes-Hermitage,France,4.0,8302
Decibel Malbec,Hawke's Bay,New Zealand,3.8,106
Malbec Mendoza Argentina,Mendoza,Argentina,3.3,616
Jeffrey Grosset Rock pool Clare Valley Shiraz Cabernet,South Australia,Australia,0.0,0
Kir Yianni Diaporos (ΔΙΑΠΟΡΟΣ),Naoussa,Greece,4.0,812
Vignamaggio Gran Selezione Riserva di Monna Lisa Chianti Classico,Chianti Classico,Italy,4.1,794
Osoyoos Larose Le Grand Vin Red Blend,British Columbia,Canada,4.1,4154
Poggio Landi Brunello di Montalcino,Brunello di Montalcino,Italy,4.1,1046
Tenuta Col D'Orcia Riserva Brunello di Montalcino,Toscana,Italy,4.4,38
Tenuta di Renieri Gran Selezione Chianti Classico,Chianti Classico,Italy,4.0,353
Grandpa Estate South Australia Shiraz,South Australia,Australia,3.1,16
Domaine Font de Michelle - Gonnet Père & Fils Châteauneuf-du-Pape,Châteauneuf-du-Pape,France,4.1,2746
Castellani Michele Collezione Ca' Del Pipa Cinque Stelle Amarone della Valpolicella Classico,Amarone della Valpolicella Classico,Italy,4.4,2406
Gabriel Meffre Saint-Théodoric Châteauneuf-Du-Pape,Châteauneuf-du-Pape,France,3.9,967
Domaine Gaston & Pierre Ravaut Côtes de Nuits Villages,Côte de Nuits Villages,France,3.8,257
Le Marques Du Grand Barrail Margaux,Médoc,France,3.8,49
Domaine de la Pinte Pinot Noir Arbois,Arbois,France,3.8,140
Martin Berdugo Mb,Ribera del Duero,Spain,3.8,399
Trader Joe's Cabernet Sauvignon Reserve California,California,United States,3.4,177
Thibault Stephan Vigneron Tonnerre de Bulles Petillant Naturel,Vin de France,France,3.4,10
Domaine Borgeot Maranges 1er Cru 'Clos des Loyères',Maranges 1er Cru 'Le Clos des Loyères',France,4.0,54
Domaine Perrin Ladoix Les Briquottes,Ladoix,France,3.8,100
Ulupna Royal Phoenix Shiraz,Goulburn Valley,Australia,4.1,10
PAITIN Nebbiolo d'Alba Ca Veja,Nebbiolo d'Alba,Italy,3.8,660
Tenuta San Vincenti Gran Selezione Chianti Classico,Chianti Classico,Italy,4.1,89
Nino Negri 5 Stelle Sfursat,Valtellina,Italy,4.5,7951
Mauro Sebaste Tresuri Barolo,Barolo,Italy,4.0,1033
Palacios Remondo Propiedad  Rioja,Rioja,Spain,4.0,3141
Domaine Juillot-Theulot Mercurey 1er Cru 'La Cailloute' Rouge,Mercurey 1er Cru 'La Cailloute',France,4.0,444
Michele Chiarlo La Court Barbera d'Asti Nizza Riserva,Barbera d'Asti,Italy,4.1,2222
Prunotto Barolo,Barolo,Italy,4.0,17242
Marc Fouquerand Les Commes Santenay 1er Cru,Bourgogne,France,3.8,28
Villa Poggio Salvi Brunello di Montalcino,Brunello di Montalcino,Italy,4.0,5654
Pegasus Bay Pinot Noir,Waipara,New Zealand,4.0,2496
Trisaetum Family Reserve Pinot Noir,Oregon,United States,4.2,51
Leonardo Locascio Zenato Amarone Della Valpolicella Classico Red,Veneto,Italy,4.4,13
Santa Sofia Amarone Della Valpolicella Classico,Amarone della Valpolicella Classico,Italy,4.3,7556
Domaine Courbis Saint-Joseph Les Royes Blanc,Saint-Joseph,France,4.0,691
La Ferme du Mont Vendange Châteauneuf-du-Pape Rouge,Châteauneuf-du-Pape,France,4.1,830
Grand Napa Proprietary Red,Napa Valley,United States,4.0,57
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
Géantet-Pansiot Bourgogne  Hautes-Côtes de Nuits,Bourgogne Hautes-Côtes de Nuits,France,3.8,465
Old World Zinfandel,Puglia,Italy,3.8,1579
Conte Collalto Vinciguerra,Colli di Conegliano,Italy,4.0,165
Vinsnus SiurAlta Antic,Montsant,Spain,4.0,129
Quanta Terra Grande Reserva Red,Douro,Portugal,4.1,2251
William Downie Cathedral Pinot Noir,Upper Goulburn,Australia,3.7,186
Romana Vini Quinta Nogueira Reserva Red,Lisboa,Portugal,4.0,216
Bravio Cuatro Continentes Australia Red Blend,Hunter Valley,Australia,2.9,200
Domaine Chevrot Chardonnay Bourgogne Hautes-Côtes de Beaune,Bourgogne Hautes-Côtes de Beaune,France,3.8,185
Château German Marbuzet Saint-Estèphe,Saint-Estèphe,France,3.8,518
Icardi Montubert Barbaresco,Barbaresco,Italy,3.9,695
Blason du Rhône Châteauneuf-du-Pape,Châteauneuf-du-Pape,France,3.9,3128
Escorihuela Gascón 1884 Reservado Cabernet Sauvignon,Mendoza,Argentina,3.7,863
Orin Swift Abstract,California,United States,4.2,27306
Korta Katarina Plavac Mali,Srednja I Juzna Dalmacija,Croatia,4.0,1226
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
Castello di Bossi Gran Selezione Chianti Classico,Chianti Classico,Italy,4.3,163
Domaine Les 4 Vents Les Pitchounettes Rouge,Crozes-Hermitage,France,3.7,197
Domaine de la Charbonnière Châteauneuf-du-Pape,Châteauneuf-du-Pape,France,4.1,1424
Château Clarke Le Merle Blanc de Château Clarke Bordeaux Blanc,Bordeaux,France,4.1,594
Osoyoos Larose Le Grand Vin Red Blend,British Columbia,Canada,4.1,4154
Montirius Terre des Aînés Gigondas,Gigondas,France,3.8,1559
missed,missed,missed,0.0,0
R. López de Heredia Viña Tondonia Viña Bosconia Reserva,Rioja Alta,Spain,4.0,10002
Domaine André Mathieu Châteauneuf-du-Pape,Châteauneuf-du-Pape,France,4.1,1459
Lungarotti San Giorgio Umbria Rosso,Umbria,Italy,4.0,1173
Villa Poggio Salvi Brunello di Montalcino,Brunello di Montalcino,Italy,4.0,5654
missed,missed,missed,0.0,0
Barberani Polvento Villa Monticello,Lago di Corbara,Italy,4.0,142
Domaine Aux Moines Anjou-Villages,Anjou-Villages,France,3.5,80
Selvagrossa Poveriano,Marche,Italy,3.9,141
Géantet-Pansiot Bourgogne  Hautes-Côtes de Nuits,Bourgogne Hautes-Côtes de Nuits,France,3.8,465
The Co Operative South African Cabernet Sauvignon,Western Cape,South Africa,3.2,49
Skouras Nemea Agiorgitiko,Continental Greece,Greece,3.7,701
Icardi Montubert Barbaresco,Barbaresco,Italy,3.9,695
Le Potazzine Rosso di Montalcino (Gorelli),Rosso di Montalcino,Italy,4.0,1854
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
Clarendon Hills Moritz Syrah,South Australia,Australia,4.1,407
William Cole Columbine Special Reserve Cabernet Sauvignon,Maipo Valley,Chile,3.5,1014
Demarie Barbaresco Riserva,Barbaresco,Italy,4.2,205
Poderi Rosso Giovanni Infine Monferrato,Monferrato,Italy,3.9,164
Domaine Breton - Catherine & Pierre Breton Clos Sénéchal,Bourgueil,France,3.9,282
Pères de l'Église Le Calice de Saint Pierre Châteauneuf-du-Pape Rouge,Châteauneuf-du-Pape,France,4.2,1006
missed,missed,missed,0.0,0
Mauro Veglio Barolo,Barolo,Italy,4.0,2167
missed,missed,missed,0.0,0
E. Pira & Figli Langhe Nebbiolo,Langhe,Italy,3.9,867
La Colombaia Campo del Gal Amarone della Valpolicella,Amarone della Valpolicella,Italy,4.3,99
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
missed,missed,missed,0.0,0
Wild Earth Pinot Noir,Central Otago,New Zealand,4.0,1141
Penfolds Bin 7 Kalimna Cabernet - Shiraz,South Australia,Australia,4.2,86
Muga Selección Especial (Reserva),Rioja,Spain,4.2,28253
Poggio Argentiera Cabernet Franc,Maremma Toscana,Italy,4.0,162
El Esteco Tannat,Calchaqui Valley,Argentina,3.7,34
Cloudsley Cellars Homestead Vineyard Pinot Noir,Twenty Mile Bench,Canada,4.2,10
Cave de Tain Cornas Grand Classique,Cornas,France,3.9,355
Ricasoli Casalferro Toscana,Toscana,Italy,4.1,5138
Union Wine Kings Ridge Pinot Noir,,,0.0,0
Cusumano Alta Mora Guardiola Etna Rosso,Etna,Italy,4.0,320
De Martino Limávida Old Vine Malbec,Maipo Valley,Chile,4.1,76
Riserva Vino Nobile di Montepulciano Toscana,Toscana,Italy,3.5,13
Casisano - Colombaio Brunello di Montalcino,Brunello di Montalcino,Italy,4.1,3614
Caparzo Brunello di Montalcino,Brunello di Montalcino,Italy,4.1,17330
Earth's Harvest Lot Series 24 Reserve Pinot Noir,Oregon,United States,3.2,20
Kracher Beerenauslese Zweigelt,Burgenland,Austria,4.0,835
Mer Soleil Reserve Pinot Noir,Santa Lucia Highlands,United States,4.0,1770
Finca Villacreces Ribera del Duero,Ribera del Duero,Spain,4.0,5729
Robert Mondavi Premiere Napa Valley Kalon Vineyard Cabernet sauvignon,Oakville,United States,4.1,441
Tommasi Amarone della Valpolicella Classico,Amarone della Valpolicella Classico,Italy,4.3,56190
Canada Berries Riesling Icewine,British Columbia,Canada,0.0,0
Castelli del Grevepesa Clemente VII Gran Selezione Chianti Classico,Chianti Classico,Italy,3.9,99
Paul Hobbs CrossBarn Pinot Noir Rosé,Sonoma County,United States,3.7,153
Caparzo Brunello di Montalcino,Brunello di Montalcino,Italy,4.1,17330
New Zealand Pinot Noir Marlborough,Marlborough,New Zealand,3.5,26
Reynolds Family Winery Merlot,Stags Leap District,United States,4.3,373
Klinker Brick Marisa Vineyard Old Vine Zinfandel,Lodi,United States,4.1,376
Fontanafredda Barolo Serralunga d'Alba,Barolo,Italy,4.0,21465
Poggio Landi Brunello di Montalcino,Brunello di Montalcino,Italy,4.1,1046
Animus White House Cellars Napa California Cabernet Sauvignon,Napa Valley,United States,3.5,11
Ascheri Rocca Ripalta Barolo,Piemonte,Italy,4.0,27
Boedecker Athena Pinot Noir,Willamette Valley,United States,4.0,250
La Rioja Alta Viña Arana Reserva,Rioja,Spain,4.0,8705
Turley Juvenile Zinfandel,California,United States,4.1,6177
Villa Maria Reserve Merlot,Hawke's Bay,New Zealand,3.8,131
Treana Red,Paso Robles,United States,4.2,6847
Planeta Santa Cecilia Nero d'Avola,Terre Siciliane,Italy,4.0,6520
Convento San Francisco Special Selection,Ribera del Duero,Spain,3.9,18
Costa Lazaridi Amethystos Cava,Drama,Greece,4.2,1223
Wines from Hahn Estate SLH Pinot Noir,Santa Lucia Highlands,United States,3.9,7605
Château Haut Queyron Bordeaux,Bordeaux,France,3.0,96
Chateau Francesa Bordeaux,Bordeaux,France,0.0,0
Silenus Tyros Cabernet Sauvignon,Napa Valley,United States,3.9,131
McWilliam's Shiraz - Cabernet Sauvignon 1877,New South Wales,Australia,3.9,113
Oakwell Napa Valley California Cabernet Sauvignon,Napa Valley,United States,4.2,21
